id,word,expectedPos,answer1,answer2,answer3,answer4,answer5
A100543,key,n,《～の》鍵,《the 〜》《達成・理解・解決などの》手がかり,(練習問題などの)解答の手引き,(辞書・地図などの)略語解,《the 〜》
A100544,kick,n,〈C〉けること,〈C〉(サッカーなどのボールの)けり,けられたボール,〈U〉(銃などの)反動,〈U〉〈C〉《話》(アルコール飲料の)刺激性
A100545,kick,v,～をける,(フットボールで)〈ゴール〉にキックで球を入れる,《～を》ける《at ～》,(フットボールで)キックする,〈発射した銃などが〉反動を与える
A100546,kid,n,〈C〉《おもに米話》《複数形で》子供,子ヤギ,〈U〉子ヤギの皮,,
A100547,kill,v,〈人・動物〉を殺す,〈植物〉を枯らす,～をだめにする,《話》～をひどく痛ませる(疲れさせる),〈時間〉をつぶす
A100548,kind,n,〈C〉〈U〉《～の》種類,部類([sort])《of ～》,,,
A100549,king,n,王,王にたとえられる人(物),(カードの)キング,(チェスの)キング,
A100550,kiss,n,口づけ,軽く触れること,(1個ずつ紙・銀紙に包まれたチョコレートなどの)小さなキャンデー,,
A100551,kitchen,n,台所,調理場,,,
A100552,kite,n,トビ(ワシタカ科の猛鳥),たこ(凧),,,
A100553,knee,n,ひざ,(洋服の)ひざの部分,ひざのように曲がった物,,
A100554,knife,n,ナイフ,(機械などの)刃,,,
A100555,know,v,知る,知っている,見分けがつく,,
A100556,lady,n,教養・礼儀を身につけ,《女性(woman)に対する丁寧な言い方として》婦人,《L-》《英》～夫人,(一般に)女性,
A100557,language,n,〈U〉言語,〈C〉(一国家・一民族の持つ)国語,〈U〉(文字・話し言葉為外の)伝達記号,〈U〉(個人・特定のグループなどの)言葉遣い,〈U〉語学
A100558,large,adj,同じ種類のものと比較して,(考えなどが)広範囲な,大きく,自慢して,
A100559,last name,n,(名に対する)姓,,,,
A100560,late,adj,(定刻・通常・予定の時間より)遅れた,(時刻が)遅い,(時期が)遅い,最近の,《the~
A100561,late,adv,(定刻などより)遅れて,(時刻が)遅く,最近,,
A100562,later,adv,後で,lateの比較級)(定刻・予定時間・他の人(物))より遅れて,,,
A100563,laugh,v,(声を立てて)〈人が〉笑う,〈目・口もとなどが〉うれしそうに笑う,〈動物,～を笑って言う,《a+形容詞+laughを目的語にして》～‘の'笑い方をする
A100564,lazy,adj,怠惰な,けだるい,動きがのろい,《the ~》怠け者,
A100565,leader,n,指導者,《英》(またleading article)(新聞などの)社説,《米》(釣り針を釣り糸に連結する)はりす,《米》合唱団の指揮者,《英》(オーケストラの)首席第1バイオリン奏者,
A100566,leaf,n,〈C〉(木・草の)葉,〈C〉花びら,〈C〉(本などのページの裏表)1枚,〈U〉(金属の)薄片,〈C〉(折りたたみ式テーブルの)補助板
A100567,learn,v,〈知識・技術など,～を覚える(memorize),～を聞いて知る,習う,～から～について)知る
A100568,leave,v,～を去る,(学校など)をやめる,《~ A B》AをBのままにしておく,《～に》～をゆだねる,《～に向けて》去る
A100569,left,adj,左の,(政治上の)左翼の,,,
A100570,leg,n,(人・動物の)脚,(ズボン・靴下などの)脚をおおう部分,(家具などの)脚,(三角形の底辺を除く)一辺,旅などの全行程の中の)一区切り
A100571,lesson,n,《しばしば複数形で》授業,(教科書などの)課,《複数形で》(授業に伴う)勉強,教訓,礼拝の時に読む)聖書の一節
A100572,let,v,〈他〉〈人・動物など〉に～させる,《~ us do》～しよう,《英》〈土地・家など〉を貸す,,
A100573,letter,n,手紙,文字,,,
A100574,library,n,図書館,(個人の)書斎,蔵書,双書,
A100575,life,n,〈U〉(無生物と区別して),〈U〉《集合的に》生物,〈U〉(死後の)霊,〈C〉人間(person),〈U〉一生
A100576,light,adj,(重量が)軽い,(程座・量が)軽い,軽快な,軽装の,肩のこらない
A100577,light,n,〈U〉光,〈U〉夜明け,日中,日光,〈C〉明かり,〈U〉《時にa~》光輝([brightness]),〈C〉(点火するための)火
A100578,like,prep,(外観・性質などが)～に似た,やり方,～らしい,《おもに話》たとえば～のような,
A100579,like,v,～を好む,《しばしば否定文で,好む,,
A100580,lily,n,ユリ,ユリの花,(フランス王家の)ユリの紋章,,,
A100581,line,n,〈C〉線,(色・縫い目などの)線,(物・人の)列,綱,電線
A100582,lion,n,ライオン,(ライオンのように)勇猛な人,名士,(英国の象徴としての)ライオン,しし紋,
A100583,list,n,〈C〉《～の》表,一覧表,リスト,名簿 《of ～》,
A100584,listen,v,〈自〉(聞こうとして)聞く,《忠告・理性などに》耳をかす,,,
A100585,little,adj,小さい,,,,
A100586,little,adv,《aをつけて》少し,《冠詞なしで強い否定を表して》全然～ない,,,
A100587,live,v,〈自〉生きている,〈人などが〉生き続ける,〈物事が〉長く続く,〈人などが〉住む,生活する
A100588,living,adj,生きている,生活の,生活に適した,現存の,生き生きした,生き写しの
A100589,living room,n,居間,,,,
A100590,lonely,adj,(人が)ひとりの,寂しい,(物が)孤立した,場所が)人里離れた,,
A100591,long,adj,長い,長く続く,長さが～の,長々しい,多い
A100592,look,n,〈C〉《～を》見ること《at ～》,(人の)顔つき,(物事の)外観,,
A100593,look,v,〈自〉(ある状態に)見える,〈他〉をじっと見る,,,
A100594,lot,adv,たくさん,非常に,大いに,,
A100595,lot,pron,《通例 a をつけて》たくさん,多量,多数,,
A100596,love,n,〈U〉(～に対する)愛,〈U〉《時にa~》(物事に対する)強い好み,〈U〉恋愛,〈C〉《my~》愛人,《夫・妻子・愛人に呼びかけて》おまえ
A100597,love,v,〈C〉(テニスで)零点,～を愛する,〈物事〉‘が'大好きである,～‘に'恋する,愛する,恋する
A100598,lovely,adj,美しい,《話》すばらしい,,,
A100599,luck,n,〈U〉運,幸運,,,
A100600,lucky,adj,幸運の,幸運をもたらす,,,
A100601,lunch,n,〈U〉昼食,〈C〉〈U〉,軽食,,
A100602,'m,be-verb,[am]の短縮形,,,,
A100603,machine,n,機械,自動車,加えられた力を強めたり方向を変えたりする機械(器具),てこ,組織,自主性も意欲もない)機械のような人
A100604,magazine,n,雑誌,武器弾薬庫,(連発銃の)弾倉,(カメラの)フイルム巻き取り枠,
A100605,mail,n,〈U〉郵便,(1回に配達または投函される)郵便物,,,
A100606,make,v,〈他〉を作る,を整える,《行為・動作を表す名詞を目的語にして》～をする,(ある状態・形態に)～をする,～になる
A100607,man,n,〈C〉(成人の)男,〈U〉人類,,,
A100608,many,det,多くの,《〜 a(an)～の形で》《文》《単数名詞を従えて》多くの,,,
A100609,many,pron,《複数扱い》《～の》多数《of+名(複数形)》,《the》大多数,,,
A100610,map,n,(1枚1枚の)地図,天体図,,,
A100611,March,n,3月({略}Mar.),,,,
A100612,match,n,〈C〉試合,《単数形で》《～に》匹敵する相手,《単数形で》対の一方,《単数形で》《～と》よくつり合うもの《for ～》,《古》縁組
A100613,math,n,《米話》=[mathematics] (《英話》[maths]),,,,
A100614,matter,n,〈U〉物質,〈C〉(論議・関心の的となる)事柄,〈U〉重大事,,
A100615,may,modal auxiliary,《推量》～かもしれない,《許可》～してもよい,《容認》～しても差し支えない,《能力》～できる,《文・願望》～しますように
A100616,May,n,5月,,,,
A100617,maybe,adv,たぶん,おそらく,もしかすると,ことによると,
A100618,me,pron,私を(に),《話》私(=I),,,
A100619,meal,n,〈C〉(一定の時刻に定められた)食事,(1回分の)食事,,,
A100620,mean,v,〈人が〉～を意図する,〈単語・句・文章などが〉～を意味を持つ,,,
A100621,meat,n,(食用の)動物の肉,《英古》《米文》(一般的に)食物(food,(課実などの)食用部分,(議論・書物などの)最も重要な部分,
A100622,medicine,n,〈U〉医学,〈C〉〈U〉(外用薬以外の)薬[剤],〈U〉(北米インディアンの間で行われる)病気(悪霊)を追い払うまじない,,
A100623,meet,v,〈他〉に出会う,(紹介されて)～と知り合いになる,〈人〉と会う,〈人〉を出迎える,〈自〉会う
A100624,meeting,n,〈C〉集会,〈C〉《単数形で》出会い,(人物が)いっしょになること《+of+名》,〈U〉《the ~》《集合的に》参加者,〈C〉物がいっしょになる場所(地点),(川の)合流点,〈C〉(特にクエーカー教徒の)礼拝集会
A100625,memory,n,〈C〉〈U〉記憶[力],〈C〉思い出,〈U〉《the~》記憶している期間,〈C〉死後の名声,
A100626,merry,adj,陽気な,《話》一杯きげんの,,,
A100627,message,n,〈C〉(文書・言葉・信号などによる)伝書,〈U〉《the ~》要旨,お告げ,,
A100628,middle,adj,(空間的に)まん中の,(時間・順序・数量などが)中間の,平均の,,
A100629,milk,n,雌の哺乳(ほにゅう)動物が分泌する)乳,(植物の)乳汁,,,
A100630,mind,n,〈U〉心,〈C〉知性,意見,,
A100631,mine,pron,私のもの,《～ of ~》私の～,,,
A100632,minute,n,〈C〉(時間の単位の)分 (1,60時間,《略》m.,角度の単位の)分(1),60度,記号は'で,〈U〉《しばしばa ~》《話》瞬間
A100633,Miss,n,〈C〉未婚婦人,《複数形で》少女,《M-》《未婚婦人の姓・姓名の前に付けて》～嬢,《生徒が女の先生に対して》～先生,
A100634,miss,v,〈他〉〈ボールなど〉を打ち損なう,〈人〉に会い損なう,〈列車・船など〉を捕まえ損なう,～を見落とす,〈物事〉を逃す
A100635,mobile,n,携帯電話,《美術》モビール作品,《米俗》自動車,,
A100636,mobile phone,n,携帯電話,,,,
A100637,mom,n,=[mother],〈C〉〈U〉母,〈C〉母親のような人,〈U〉《the ~》《～の》源(みなもと),
A100638,moment,n,〈C〉瞬間,《a ~》ちょっと,《通例単数形で》(特定の)時期,〈U〉重要性,
A100639,mommy,n,おかあちゃん,ママ([mom])(《英》[mummy],,,
A100640,Monday,n,月曜日(《略》Mon.),,,,
A100641,money,n,〈U〉金(かね),〈U〉(金銭的な)利益,《複数形で》(政府・公共事業などの)財源,,
A100642,monkey,n,さる(猿)(普通小さくて尾のあるサル,《話》猿に似た顔つきの人(動作をする人),(特に)いたずら小僧,《英俗》500ポンド,,
A100643,month,n,またcalendar month)(暦の上の1月から12月までのそれぞれの)月,(ある日から翌月のその日までの)ひと月,またlunar month)(太陰暦の)ひと月(月が地球の周りを1公転する期間,太陽暦ではsolar month,,
A100644,moon,n,《the~》(天体の)月,〈U〉《しばしばa~》(さまざまに形を変える)月,〈C〉(惑星の)衛星(satellite,〈C〉《複数形で》(特に太陰暦の)ひと月,〈U〉月光(moonlight)
A100645,more,det,(数・量・程度などが)《～より》いっそう大きい,《しばしば数詞,,,
A100646,more,pron,《単数扱い》(～より)もっと多くの数(量),《複数扱い》《～よりも》もっと(さらに)多数の人(物)《than～》,,,
A100647,morning,n,〈C〉〈U〉朝,〈U〉《the~》(物事の)始まり,《名詞の前にのみ用いて》朝の,,
A100648,most,det,《the ~》(数・量・程度などが)最も多い,《theをつけないで》たいていの,,,
A100649,mother,n,〈C〉〈U〉母,〈C〉母親のような人,〈U〉《the ~》《～の》源(みなもと),,
A100650,mountain,n,山,《the～Mountains》～山脈,《a~》山(のような～),《a~》多数(の～),
A100651,mouse,n,ハツカネズミ(英米の家によく出没する小型のネズミ,ほが国の家に出没する大型のネズミはrat),《話》臆病者,,,
A100652,mouth,n,人・動物の物を食べたり,口に似た)開口部,(袋・びんなどの)口,,,
A100653,move,n,《単数形で》動き,措置,(チェス・チェッカーなどで)こまを動かすこと,,
A100654,movie,n,またmotion picture,《複数形で》映画館(《英》cinema),《複数形で》映画産業,,
A100655,Mr,n,[Mister],《成人男子の姓・姓名の前に付けて》～氏,《官職名・役職名の前に付けて》～殿,《電話で自分を名乗って》,《まれ》《自分の夫のことを他人に話すとき
A100656,Mrs,n,[Mistress],《既婚女性の姓・姓名の前に付けて》～夫人,《電話で自分を名乗って》,,
A100657,much,adv,《動詞・過去分詞を強めて》大いに,《形容詞・副詞の比較級・最上級を強めて》ずっと,《「同じ」の意味の語句を修飾して》たいてい,,
A100658,much,det,(量・程度などが)多くの,《否定を伴って》それほど,,,
A100659,much,pron,たくさん,《通例否定文の補語として》大した物(事),,,
A100660,mum,n,=mother(《米》mom),,,,
A100661,music,n,音楽,音楽作品,楽譜(musical score),美しい調べ,
A100662,musician,n,音楽家,《おもに英》作曲家,,,
A100663,must,modal auxiliary,《義務・必要》～ねばならない,《命令・強制》～ねばならない,～にちがいない,必ず～する,どうしても～しないと承知しない
A100664,my,det,私の,《親しみをこめた呼び掛けに用いて》,《驚きを表して》おや,,
A100665,name,n,〈C〉名前,《単数形で》名声,,,
A100666,nationality,n,〈U〉〈C〉国籍,〈C〉(人種・言語などが同じ)民族,〈U〉国家としての独立,,
A100667,near,prep,(空間的・時間的に)～に近く,(状態などが)～に近く,,,
A100668,neck,n,〈C〉(人間・動物の)首,首の骨,〈C〉(衣服の)えり,〈C〉首の形をした物,〈U〉〈C〉(食品としての)(羊などの)頚肉(けいにく,
A100669,need,modal auxiliary,《疑問文・否定文,《~ not have doneの形で》～する必要はなかったのに,,,
A100670,neighbor,n,〈C〉隣人,同胞,,,
A100671,never,adv,《文の否定》一度も～しない,《次に来る語句の否定》少しも～ない,《驚き》まさか,,
A100672,new,adj,その状態になってまだ時間がたっていなくて)新しい,《名詞の前にのみ用いて》新しく発見(発明)された,《名詞の前にのみ用いて》目新しい,《補語にのみ用いて》(人が)(～に)まだ慣れていない,《補語にのみ用いて》(人が)(～から)出てきたばかりの《+from+名》,《名詞の前にのみ用いて》まだ着た(使った)ことがない
A100673,news,n,(新しい)報道,(耳新しい)事件,《N-》(新聞名として)～新聞,,
A100674,newspaper,n,(また《話》paper)〈C〉新聞,〈C〉新聞社,〈U〉新聞印刷用紙(newsprint),,
A100675,nice,adj,(物事が)良い,(人が)親切な,十分満足のできる,,
A100676,night,n,〈C〉〈U〉夜,〈U〉(夜の)暗やみ,〈U〉《文》(精神的に)まっ暗な状態(時),〈C〉(特定の行事・目的に当てられる)晩,夜の
A100677,nine,number,〈C〉(数の)9,9の記号(9,〈U〉9時,〈U〉《複数扱い》9人,〈C〉9人(9個)一組のもの,野球チームのメンバー,〈C〉(カードゲームの)9の札
A100678,nineteen,number,〈C〉(数の)19,19の記号(19,〈U〉(24時間制で)19時,〈U〉《複数扱い》19人,〈U〉19人(19個)一組のもの,19の
A100679,ninety,number,〈U〉(数の)90,90の記号(90,〈U〉90歳,〈U〉《複数扱い》90人,《the nineties》(世紀の)90年代,(年齢の)90歳代,90の
A100680,no,adv,肯定の問いに対して)いいえ,(否定の問いに対して)はい,《[not],《形容詞の前に置その形容詞を否定して》～どころではない,《比較級の前に置いて》ちっとも～でない,《～ or no の形で》～であってもなくても
A100681,no,det,《名詞の前に置いて》一つも(一人も),《補語につけて》決して～でない,《省略文で》～なし,～お断り,《話》少ししか(あまり)～ない,
A100682,noise,n,〈C〉〈U〉(特に),〈C〉〈U〉(街・往来などの)ざわめき,〈C〉(一般に)物音,〈U〉(ラジオ・テレビなどの)ノイズ,～を広める
A100683,nose,n,鼻,《単数形で》(～に対する)嗅覚(きゅうかく)《+for+名》,(鼻のように)突起した部分,船首,《単数形で》(～を)かぎつける力《+for+名》,
A100684,not,adv,《助動詞,《語・句・節を否定して》～でなく,《不定詞・分詞・動名詞を否定して》～しない,《[all],《[any]
A100685,note,n,〈C〉覚え書き,注釈,短い手紙,紙幣,〈U〉注目
A100686,note,v,〈他〉を書き留める,に注意する,,,
A100687,notebook,n,ノート,筆記帳,,,
A100688,nothing,pron,何も～ない(not anything ),少しも～でない,〈C〉《単数形で》重用でないこと(人),〈U〉ゼロ,
A100689,November,n,〈U〉〈C〉11月,,,
A100690,now,adv,今,《rightを伴って》ただちに,さて,,
A100691,number,n,〈U〉〈C〉(数えて得られる)数,〈C〉(概念としての)数,〈C〉番号,〈C〉電話番号,
A100692,nurse,n,看護人,子守(dry nurse),乳母(うば)(wet nurse,,
A100693,o'clock,adv,《時間を表す数と共に》～時(じ),自分の位置を時計の文字盤の中央に置いて)～時の位置(方角)に,,,
A100694,October,n,〈U〉〈C〉10月,《形容詞的に》10月の,,,
A100695,of,prep,《所有・所属》～の,《材料・要素》～でできた,《部分》～の中の,《原因・動機》～で,《主格関係》～による
A100696,off,adj,外れた,季節外れの,休みの,中止になった,
A100697,office,n,〈C〉事務所,《集合的に》《単数扱い》事務所(営業所)の全員,〈C〉〈U〉(特に政府・会社などの)公職,〈C〉(一般に)任務,〈C〉官庁
A100698,officer,n,公務員,将校,商船の)高級船員,船長(master),警官,
A100699,often,adv,しばしば,何度,〜することが多い,,
A100700,OK,adj,《～にとって》よろしい([all right])《with ～》,[okay],,,
A100701,okay,adv,うまく,[OK],,,
A100702,old,adj,年とった,年上の,ある年月(年齢)の,(物事が)古い,《名詞の前にのみ用いて》昔なじみの
A100703,Olympics,n,《The》(現代の)国際オリンピック大会,(古代ギリシャの)オリンピア競技,,,
A100704,on,prep,《位置・場所》～の上に,《運動・動作の方向・対象》～に向かって,《特定の日時》～に,《状態》～して,～について
A100705,once,adv,(ただ)1度,かつて,《否定文で》一度も(～しない),《条件節で》いったん～すれば,1度,
A100706,one,det,1個の,《時を表す名詞と共に》ある～,《人名に付けて》～という[名の]人,同一の,《theまたは所有格を付けて》たった一つの
A100707,one,number,1つ,数字の)1,1の記号(1),,,
A100708,only,adj,唯一の,最適の,,,
A100709,only,adv,《数量に関して》たった,《他を排除して》～だけ,《名詞の後で》～に限る, ～専用,ただ～だけ,《通例[can]
A100710,open,adj,開いた,公開された,率直な,無遮蔽の,広々とした
A100711,open,v,～を開く,～を切り開いて作る,,～を広げる《+up+(out)+名》,～を始める,～を開業する
A100712,opera,n,オペラ,歌劇,,,
A100713,or,conj,,《等位接続詞》《選択を表し》,《否定文で》～も～もない,《命令的表現の後で》さもないと,《前出の語を言い換えたり説明したりして》すなわち,
A100714,orange,adj,オレンジ色の,オレンジからできた,,,
A100715,orange,n,〈C〉オレンジ,柑橘(かんきつ)類,,,
A100716,order,n,〈C〉命令,〈U〉(物事の)順序,秩序,整頓された状態,物事の)調子
A100717,other,det,《no,《other thanの形で補語に用いて》～とは違った,《other thanの形で》(～と)別の方法では,,
A100718,our,det,我々の,《社説・評論などでmyの代りに用いて》我々の,《話題の人を指して》例の,《君主が公式の場でmyの代りに用いて》我が,
A100719,ours,pron,私たちのもの,《～of oursの形で》私たちの,,,
A100720,out,adv,(ある位置・状態から)外へ,(隠れた所から表面に)現れ出て,無くなって,最後まで,
A100721,outside,adv,外側に,～を外に(で),,,
A100722,over,prep,～を越えた向こうに,《数詞を伴って》～以上に,～の一面に,～について,～しながら
A100723,own,adj,自分自身の,それ自身の,特有の,,
A100724,owner,n,持ち主,所有者,,,
A100725,P.M.,adv,午後(ラテン語post meridiem(after noon)の略,数字の後につける,,,
A100726,page,n,〈C〉(本・手紙・新聞などの)ページ,(新聞などの)欄,《文》注目すべき事件(時期),,
A100727,paint,n,〈U〉ペンキ,〈U〉〈C〉(油性・水性の)絵の具(チューブ入りおよび水に溶かす前の固型状のもの,〈U〉《しばしば軽べつして》(化粧品の)口紅,,
A100728,paint,v,～を絵の具でかく,～‘に'ペンキ(塗料)を塗る,～を言葉で描き出す,(薬・化粧品などを)〈傷口・顔など〉‘に'塗る《+名+with+名》,〈人が〉ペンキ(塗料)を塗る
A100729,painting,n,〈U〉絵をかくこと,画法,《集合的に》絵画,〈C〉(1枚の)絵,〈U〉ペンキ塗り,,
A100730,pair,n,(二つで一つに用いられる物の)組,(対になる部分からなる物の)1個《+of+名》,《集合的に》《複数扱い》夫婦,《集合的に》《複数扱い》(同種または何かの関係のある物の)二人(二つ,
A100731,palace,n,宮殿,大邸宅,《the ~》《集合的に》《英》王宮の有力者たち,,
A100732,pants,n,《米》ズボン(trousers),《おもに》パンツ(underpants),(婦人・小供用の)パンティー,,,
A100733,paper,n,〈U〉紙,〈C〉(1枚の)紙,〈C〉論文,〈C〉試験問題[用紙],答案[用紙],〈C〉《話》新聞(newspaper)
A100734,paragraph,n,(文章の一つの)区切り,(新聞などの)小記事,段落記号,,
A100735,pardon,n,〈U〉〈C〉(～を)許すこと,〈C〉恩赦,=indulgence,,
A100736,parent,n,〈C〉親,《複数形で》両親,,,
A100737,park,n,(町の中の)公園,自然公園,《米》(観覧席などで囲まれた)競技場,《英》サッカー場,《英》(貴族や大地主の邸宅の)広大な敷地,=parking lot
A100738,partner,n,(いっしょに活動する)相手,共同経営者,(二人以上が組んで敵に対するゲーム・競技の)味方,(ダンスの)相手,夫または妻
A100739,party,n,〈C〉パーティー,社交的な集まり,一団,政党,関係者
A100740,past,adv,過ぎて,通り越して,,,
A100741,past,prep,(場所)を通り越して,時刻)を過ぎて,(年齢)を過ぎて,(能力・限度など)を越えて,(ある数・量)を越えて,
A100742,pay,n,支払い,(特に)賃金,(～の)雇用,有料の,,
A100743,pay,v,〈金・税金・負債など〉を支払う,～‘に'支払う,(収益・利潤として)〈物事が〉～をもたらす,〈物事が〉～‘の'利益になる,〈注意・敬意など〉を払う,〈あいさつ・訪問など〉をする,～の)支払い(償い)をする《+for+名(doing)》
A100744,peace,n,〈U〉平和,《しばしばP-》講和,《通例the ~》(社会の)治安,静けさ,
A100745,pen,n,〈C〉(インクを用いる筆記具全体をさして)ペン,〈U〉《the~》文筆,,,
A100746,pencil,n,〈C〉〈U〉鉛筆,〈C〉鉛筆状のもの,,,
A100747,people,n,〈U〉《複数扱い》(一般に)人々,《複数扱い》世間の人,《複数扱い》(国家・自治体の)住民,〈C〉国民,
A100748,period,n,〈C〉(あることが続く)期間,(歴史的な)時代,(試合の)一区切り,《おもに米》ピリオド,
A100749,person,n,(性別・年齢に関係なく)人,(人間の)体,《単数形で》容姿,(文法で)人称,
A100750,personal,adj,一個人の,自分自身で行う,身体の,,
A100751,pet,n,〈C〉愛玩動物,《単数形で》お気に入りの人(物),,,
A100752,phone,n,〈U〉〈C〉電話,〈C〉電話機,,,
A100753,phone,v,〈他〉に電話をかける,〈自〉電話する,,,
A100754,photo,n,〈C〉《くだけて》写真,,,,
A100755,piano,n,〈C〉ピアノ,〈U〉ピアノを弾くこと,ピアノ演奏,,
A100756,pick,v,〈他〉を選ぶ,を摘む,つまみとる〈自〉つつく,精選する,
A100757,picnic,n,ピクニック,《話》《通例否定文で単数形で用いて》楽な仕事,,,
A100758,picture,n,〈C〉絵,〈C〉写真,〈C〉映画,《the pictures》《おもに英》(興行としての)映画,〈C〉生き生きとした叙述(描写),〈C〉《単数形で》絵のように美しい人(物)
A100759,piece,n,〈C〉(全体から分離した)部分,《～の》～個,,,
A100760,pig,n,〈C〉ブタ,,,,
A100761,pink,adj,桃色の,左翼的な,,,
A100762,pizza,n,ピッツァ,ピザ(チーズ・トマトなどをパイ皮にのせて焼いた料理),,,
A100763,place,n,〈C〉場所,地域,地位,職,
A100764,plan,n,計画,設計図,,,
A100765,plane,n,〈C〉平面,水準,《話》飛行機,【動,自】〈飛行機が〉滑空する
A100766,play,n,遊び,演劇,劇,遊戯,競技
A100767,play,v,〈他〉を競技する,ゲームなど)をする,を演奏する,を演じる〈自〉遊ぶ,
A100768,player,n,競技者,俳優,演奏者,演奏装置,
A100769,pleasure,n,《～の》喜び,〈C〉うれしいこと,〈U〉〈C〉(とくに肉体的)快楽,〈U〉《所有格の次に用いて》(～の)意志,
A100770,pocket,n,(洋服の)ポケット,ポケットに似た物,所持金,資力,異質の物に囲まれた)(～の)小地域,ポケット(プール式ビリヤードで四隅と横に設けた玉の落ちる穴)
A100771,poem,n,(1編の)詩,詩的な文,詩情豊かな物,,
A100772,point,n,〈C〉主張,《物語・議論などの》要点,先端,(ある特定の)地点,計器の目盛りなどの)点
A100773,pollution,n,〈U〉《～を》汚すこと,汚染物質,,,
A100774,pool,n,〈C〉(特に),《水以外の液体の》たまり 《of ～》,水泳プール,,
A100775,poor,adj,貧乏な,貧相な,(一定規準よりも)劣る,《名詞の前にのみ用いて》哀れな,《名詞の前にのみ用いて》故人となった
A100776,pop,n,〈U〉ポピュラー音楽,〈C〉ポップソング,,,
A100777,post,n,〈U〉《英》郵便,《英》(郵便物の1回の)集配,《the ~》《英》郵便局([~ office|post office],郵便箱,
A100778,poster,n,ポスター,びら,,,
A100779,potato,n,〈C〉〈U〉ジャガイモ,(またpotato plant)〈C〉ジャガイモをつける植物,〈C〉〈U〉《おもに米》サツマイモ(sweet potato),,
A100780,practice,n,〈U〉(絶えず繰り返す)練習,(理論に対して)《～の》実行,〈C〉《～の》習慣,,
A100781,practice,v,～を練習する,(習慣的に)～を実行する,〈弁護士・医師〉を開業する,《～を》練習する,《弁護士・医者として》開業する
A100782,pray,v,(神に～を)祈る《to+名〈神〉+for+名》,《話》(物事を)心から望む《+for+名》,〈神〉‘に'祈願する,《pray+that節》～であることを心から望む,《文》～を懇願する
A100783,present,n,〈C〉贈り物,〈U〉《the》ささげ銃(つつ)の姿勢,,,
A100784,pretty,adj,(女・子供などが)きれいな,(目・耳・心に)快い,《話》(数量・規模・範囲などが)かなり大きい,,
A100785,price,n,値段,代価,,,
A100786,prince,n,王子,(英国以外の)公爵,(封建時代の)諸侯,(小国の)王,《文》(～の)王者
A100787,princess,n,王女,英国以外の)公爵夫人(《英》duchess),王妃,,
A100788,problem,n,〈C〉問題,《単数形で》《話》《～にとって》やっかいな人《to ～》,,,
A100789,program,n,催し物,番組,(行動の)計画,手順,学校の)教科課程[表]
A100790,purple,n,〈U〉紫色,〈U〉(特に),《the ~》王位,,
A100791,push,v,〈他〉(動かすために)～を押す,〈提案・要求など〉を押し進める,〈人〉に押しつける,〈自〉押す,
A100792,put,v,《副詞を伴って》(ある場所・位置に)～を置く,《状態を表す副詞を伴って》(ある状態に)～を置く,《仕事・任務・目的などに》～を向ける,,《物事に》〈解釈・価値など〉を与える《on》,《～に》〈考えなど〉を表現する
A100793,quarter,n,〈C〉《～の》4分の1《of ～》,(時間の)15分,《複数形で》寝泊まりする場所,,
A100794,question,n,〈C〉質問,(討論・考慮すべき)問題,〈U〉疑問,,
A100795,quickly,adv,速く,すぐに,すみやかに,機敏に,ただちに
A100796,quiet,adj,静かな,音を出さない(立てない),動きのない,平穏な,色などが)落ち着いた
A100797,rabbit,n,〈C〉ウサギ,《米》(一般にhareも含めて)ウサギ,〈U〉ウサギの毛皮(肉),〈C〉《英話》(ゴルフ・クリケット),ウサギを狩る,
A100798,radio,n,ラジオ[放送],〈C〉ラジオ[受信機],〈U〉無線電信,〈C〉無線による通信,ラジオの,無電(無線)の
A100799,rain,n,〈U〉〈C〉雨,《the rains》(熱帯地方などの)雨期,〈C〉《比喩(ひゆ)的に》《a ~》(～の)雨《+of+名〈複数〉》,,
A100800,rain,v,《通例itを主語にして》雨が降る,雨のように降る,～に)～を雨のように降らす《+名+on(upon)+名》,,
A100801,rainy,adj,雨の,雨にぬれた,雨模様の,,,
A100802,rat,n,ネズミ,ひきょう者,ネズミをつかまえる,《話》,
A100803,'re,be-verb,[are]の短縮形,,,,
A100804,read,v,〈他〉を読む,を読み上げる,〈事〉を読んで知る,〈隠れた意味など〉を読み取る,〈自〉本を読む
A100805,reader,n,読者,読書家,(学校用の)読本,(特に英国の大学の)講師,
A100806,reading,n,〈U〉読書,〈U〉(読書によって得た)知識,〈U〉朗読,〈C〉朗読会,〈U〉読みもの,《複数形で》(～の)選集,〈C〉(劇の役・楽曲・文章などの)解釈《+of+名》
A100807,ready,adj,用意のできた,即座の,《be ~ to do》～しがちで,(叙述))(人が)〈～を〉早く欲しがって，しきりに求めて〈for〉,
A100808,real,adj,(想像でなく)現実の,(まがいものでなく)本物の,不動産の,,
A100809,real,adv,ほんとうに,とても,,,
A100810,really,adv,実際に,本当に,《間投詞的に》そうですか,,
A100811,reason,n,〈C〉〈U〉理由,〈U〉理性,,,
A100812,red,adj,赤い,(顔・目などが)赤くなった,血に染った,赤い服を着た,赤毛の,《しばしばR-》《話》《軽べつして》共産主義の,過激な,
A100813,remember,v,〈他〉を思い出す,を覚えている,《~ to do》忘れずに～する,(記念として)に贈り物をする,《話》《BにAから》よろしくと伝言する 《~ A to B》
